Project: Evolutionary Intensity Measures for More Accurate and Informative Liquefaction Hazard Evaluation,,,,
Exp8: 72 to 94% Relative Density Cyclic Simple Shear Tests under Modulated Sine Loadings,,,,
Operator: Wing Shun Kwan,,,,
Date: 2013-08-07,,,,
,,,,
Time [sec],Shear Strain [%],Shear Stress [kPa],Effective Vertical Stress [kPa],Excess Pore Pressure [kPa]
6.974,0.000871031,0.100090254,103.3141568,0
6.987,0.000871031,0.100090254,103.3141568,0
7,0,0.100090254,103.3203453,-0.1
7.013,0.000871031,0.133046802,103.4079683,0
7.025,0,0.133046802,103.4141568,-0.1
7.038,0.000871031,0.100090254,103.4079683,0
7.051,0,0.100090254,103.3203453,-0.1
7.063,0,0.100090254,103.3141568,0
7.076,0,0.100090254,103.3141568,0
7.089,0.000871031,0.100090254,103.4141568,-0.1
7.102,0.000871031,0.100090254,103.4141568,-0.1
7.114,0.000871031,0.100090254,103.4141568,-0.1
7.127,0.000871031,0.100090254,103.4379574,-0.1
7.14,0.000871031,0.100090254,103.3379574,0
7.152,0.000871031,0.100090254,103.3379574,0
7.165,0.000871031,0.100090254,103.3441459,-0.1
7.178,0.000871031,0.100090254,103.4141568,-0.1
7.19,0,0.100090254,103.3203453,-0.1
7.203,0.000871031,0.100090254,103.3141568,0
7.216,0,0.100090254,103.3203453,-0.1
7.229,0,0.100090254,103.3141568,0
7.241,-0.000435515,0.100090254,103.3203453,-0.1
7.254,0,0.100090254,103.4141568,-0.1
7.267,0,0.100090254,103.4079683,0
7.279,0,0.100090254,103.4141568,-0.1
7.292,0,0.065913094,103.4141568,-0.1
7.305,0.000871031,0.065913094,103.4141568,-0.1
7.317,0,0.100090254,103.4079683,0
7.33,0.000871031,0.100090254,103.4379574,-0.1
7.343,0.000871031,0.100090254,103.4317689,0
7.356,0.000871031,0.065913094,103.4141568,-0.1
7.368,0.000871031,0.065913094,103.4079683,0
7.381,0.000871031,0.065913094,103.4141568,-0.1
7.394,0.000871031,0.065913094,103.4141568,-0.1
7.406,0.000871031,0.065913094,103.3203453,-0.1
7.419,0,0.065913094,103.3141568,0
7.432,0,0.065913094,103.3203453,-0.1
7.445,0,0.065913094,103.3141568,0
7.457,0,0.032956547,103.3203453,-0.1
7.47,0,0.032956547,103.3141568,0
