Project: Evolutionary Intensity Measures for More Accurate and Informative Liquefaction Hazard Evaluation,,,,
Exp9: 33 to 55% Relative Density Cyclic Simple Shear Tests under Transient Loadings,,,,
Operator: Wing Shun Kwan,,,,
Date: 2013-02-15,,,,
,,,,
Time [sec],Shear Strain [%],Shear Stress [kPa],Effective Vertical Stress [kPa],Excess Pore Pressure [kPa]
3.672,-0.000429534,-0.032956547,99.00124638,0
3.684,-0.000429534,-0.032956547,99.01362339,-0.2
3.697,-0.000429534,-0.032956547,99.00124638,0
3.71,-0.000429534,-0.032956547,99.01362339,-0.2
3.722,-0.000429534,-0.032956547,99.00124638,0
3.735,0,-0.032956547,99.04932427,-0.2
3.748,0,-0.032956547,99.04313576,-0.1
3.76,-0.000429534,-0.065913094,99.04313576,-0.1
3.773,-0.000429534,-0.065913094,99.00743489,-0.1
3.786,-0.000429534,-0.065913094,99.00743489,-0.1
3.799,-0.000429534,-0.065913094,99.00743489,-0.1
3.811,0,-0.065913094,99.00743489,-0.1
3.824,0,-0.065913094,99.00743489,-0.1
3.837,0,-0.065913094,99.00743489,-0.1
3.849,0,-0.065913094,99.00743489,-0.1
3.862,0,-0.065913094,99.00743489,-0.1
3.875,-0.000429534,-0.065913094,99.00743489,-0.1
3.887,-0.000429534,-0.065913094,99.00743489,-0.1
3.9,0,-0.065913094,99.00743489,-0.1
3.913,0,-0.065913094,99.00743489,-0.1
3.926,0,-0.065913094,99.00743489,-0.1
3.938,0,-0.032956547,99.00743489,-0.1
3.951,-0.000429534,-0.032956547,99.04313576,-0.1
3.964,0,-0.065913094,99.00743489,-0.1
3.976,-0.000429534,-0.065913094,99.00743489,-0.1
3.989,-0.000429534,-0.065913094,99.00743489,-0.1
4.002,-0.000429534,-0.065913094,99.00743489,-0.1
4.015,-0.000429534,-0.065913094,99.00743489,-0.1
4.027,-0.000429534,-0.065913094,99.00743489,-0.1
4.04,-0.000429534,-0.065913094,99.00743489,-0.1
4.053,0,-0.065913094,99.00743489,-0.1
4.065,0,-0.032956547,99.00743489,-0.1
4.078,-0.000429534,-0.032956547,99.00743489,-0.1
4.091,-0.000429534,-0.032956547,99.00124638,0
4.103,-0.000429534,-0.065913094,99.00743489,-0.1
4.116,-0.000429534,-0.065913094,99.00124638,0
4.129,-0.000429534,-0.065913094,99.01362339,-0.2
4.142,-0.000429534,-0.032956547,99.00124638,0
4.154,-0.000429534,-0.032956547,99.01362339,-0.2
4.167,-0.000429534,-0.065913094,99.00124638,0
4.18,-0.000429534,-0.065913094,99.01362339,-0.2
4.192,-0.000429534,-0.065913094,99.00124638,0
4.205,0,-0.065913094,99.01362339,-0.2
4.218,0,-0.065913094,99.00124638,0
4.23,-0.000429534,-0.065913094,99.01362339,-0.2
4.243,0,-0.065913094,99.00743489,-0.1
4.256,0,-0.065913094,99.00743489,-0.1
4.269,0,-0.065913094,99.00743489,-0.1
4.281,0,-0.065913094,99.00743489,-0.1
4.294,-0.000429534,-0.065913094,99.00743489,-0.1
4.307,0,-0.065913094,99.00743489,-0.1
4.319,-0.000429534,-0.065913094,99.01362339,-0.2
4.332,-0.000429534,-0.065913094,99.00743489,-0.1
4.345,-0.000429534,-0.065913094,99.01362339,-0.2
4.358,-0.000429534,-0.032956547,99.00124638,0
4.37,-0.000429534,-0.065913094,99.01362339,-0.2
4.383,0,-0.032956547,99.00124638,0
4.396,0,-0.032956547,99.00743489,-0.1
4.408,0,-0.032956547,99.00124638,0
4.421,0,-0.032956547,99.00743489,-0.1
