Project: Evolutionary Intensity Measures for More Accurate and Informative Liquefaction Hazard Evaluation,,,,
Exp9: 33 to 55% Relative Density Cyclic Simple Shear Tests under Transient Loadings,,,,
Operator: Wing Shun Kwan,,,,
Date: 2013-03-24,,,,
,,,,
Time [sec],Shear Strain [%],Shear Stress [kPa],Effective Vertical Stress [kPa],Excess Pore Pressure [kPa]
3.506,-0.06072762,9.187552992,94.12263066,8.7
3.519,-0.059872301,8.524760209,94.18553895,8.6
3.532,-0.059872301,7.827790266,94.13702367,8.4
3.545,-0.059016982,7.097863777,94.05943342,8.5
3.557,-0.059016982,6.33498074,93.93563284,8.6
3.57,-0.057734004,5.539141155,93.85943342,8.7
3.583,-0.056451027,4.677388477,93.79513429,8.8
3.595,-0.054740389,3.814415185,93.83083517,8.8
3.608,-0.052602093,2.885528799,93.73083517,8.9
3.621,-0.050036137,1.923685866,93.53083517,9.1
3.633,-0.047897841,0.895929839,93.33083517,9.3
3.646,-0.045331885,-0.463832887,92.93702367,9.6
3.659,-0.041055292,-2.255692564,92.56034753,10.2
3.672,-0.032929766,-4.577298222,92.09652513,10.5
3.684,-0.023093602,-7.132040937,91.65554986,11.2
3.697,-0.009836164,-9.519559689,90.79172746,11.9
3.71,0.004276593,-11.51037926,89.75075219,13.2
3.722,0.020099987,-12.96901163,88.69883008,14.1
3.735,0.033357425,-13.96381111,87.88645306,15.1
3.748,0.044904226,-14.62782451,87.2569407,15.6
3.76,0.054740389,-15.05870084,86.71505132,16.2
3.773,0.062865916,-15.39070754,86.38553895,16.4
3.786,0.070563783,-15.65558053,86.07935044,16.8
3.799,0.077833991,-15.88871759,85.78553895,17
3.811,0.085104199,-16.12063403,85.46173837,17.3
3.824,0.091091429,-16.28663738,85.16173837,17.6
3.837,0.096223341,-16.35255048,85.06173837,17.7
3.849,0.099644615,-16.28663738,84.96173837,17.8
3.862,0.102210571,-16.05350033,84.86173837,17.9
3.875,0.10263823,-15.62262399,84.8260375,17.9
3.887,0.103493549,-15.0257443,84.89033662,17.8
3.9,0.10263823,-14.22990471,84.96653604,17.7
3.913,0.10263823,-13.33397487,84.83083517,17.8
3.926,0.101355252,-12.33917539,84.69513429,17.9
3.938,0.098789297,-11.24428566,84.39513429,18.2
3.951,0.095795681,-10.01756974,84.23083517,18.4
3.964,0.092374407,-8.690763558,83.96653604,18.7
3.976,0.088953133,-7.263867126,83.56653604,19.1
3.989,0.085959518,-5.738101051,83.29033662,19.4
4.002,0.082538243,-4.17937843,83.0260375,19.7
4.015,0.077406332,-2.487609007,82.76173837,20
4.027,0.070136124,-0.762883037,82.26173837,20.5
4.04,0.062865916,0.895929839,81.88553895,20.9
4.053,0.055595708,2.354562206,81.38553895,21.4
4.065,0.049180819,3.615455289,81.02123983,21.8
4.078,0.043193589,4.743301571,80.79264157,22.1
4.091,0.035923381,5.805234759,80.45214303,22.5
4.103,0.028653173,6.898903881,80.04734536,23
4.116,0.020099987,7.894923974,79.6187471,23.5
4.129,0.010263823,8.856766907,79.20776092,24.1
4.142,0.000427659,9.718519585,78.67345089,24.6
4.154,-0.009836164,10.51435917,78.20296325,25.2
4.167,-0.020527646,11.17837257,77.84485263,25.5
4.18,-0.031219128,11.70933916,77.33866413,26.1
4.192,-0.040199973,12.1402155,77.01534027,26.2
4.205,-0.047897841,12.43804504,76.76726238,26.6
4.218,-0.054740389,12.63700493,76.52013794,26.6
4.23,-0.059872301,12.73709519,76.37206005,26.9
4.243,-0.063293575,12.73709519,76.3187471,26.8
4.256,-0.065859531,12.67118209,76.24115685,26.9
4.269,-0.067142509,12.50517874,76.2878439,26.7
4.281,-0.068425487,12.20612859,76.34595452,26.7
4.294,-0.068425487,11.77525225,76.49264157,26.4
4.307,-0.069280805,11.21132911,76.72123983,26.1
4.319,-0.068425487,10.54731572,76.86173837,25.9
4.332,-0.067570168,9.81860984,76.89033662,25.8
4.345,-0.067570168,8.988593096,76.96653604,25.7
4.358,-0.067142509,8.126840417,76.93083517,25.7
4.37,-0.065004212,7.230910578,76.82464666,25.9
4.383,-0.063293575,6.33498074,76.73083517,25.9
4.396,-0.06072762,5.373137807,76.76034753,26
4.408,-0.057734004,4.378338326,76.66653604,26
4.421,-0.053885071,3.350582299,76.58414812,26.2
4.434,-0.050891456,2.321605658,76.49033662,26.2
4.446,-0.046614863,1.326806178,76.28414812,26.5
4.459,-0.042765929,0.26487299,75.99033662,26.7
4.472,-0.038061677,-0.99479948,75.68414812,27.1
4.485,-0.031219128,-2.553522102,75.51984899,27.3
4.497,-0.022665942,-4.279468685,75.36173837,27.4
4.51,-0.012829779,-6.004194655,75.28553895,27.5
4.523,-0.001282978,-7.595873823,75.1569407,27.7
4.535,0.008980845,-8.988593096,75.05075219,27.9
4.548,0.018817009,-10.08348283,74.89264157,28
4.561,0.028225513,-10.91227896,74.71025365,28.3
4.573,0.035068062,-11.54333581,74.61644215,28.3
4.586,0.041910611,-11.97421215,74.51025365,28.5
4.599,0.047042522,-12.30621885,74.51644215,28.4
4.612,0.050891456,-12.50517874,74.51644215,28.4
4.624,0.053457412,-12.60404838,74.51644215,28.4
4.637,0.056878686,-12.67118209,74.49264157,28.4
4.65,0.058161664,-12.63700493,74.59264157,28.3
4.662,0.059444642,-12.53813529,74.59264157,28.3
4.675,0.06029996,-12.37213194,74.68645306,28.3
4.688,0.06029996,-12.04012524,74.6569407,28.2
4.701,0.06072762,-11.6092489,74.7569407,28.1
4.713,0.06072762,-11.04532576,74.78553895,28
4.726,0.06072762,-10.41548953,74.78553895,28
4.739,0.06029996,-9.685563038,74.76173837,28
4.751,0.058161664,-8.822589747,74.7260375,28
4.764,0.056451027,-7.894923974,74.48414812,28.3
4.777,0.053457412,-6.800034239,74.39033662,28.3
4.789,0.050891456,-5.63923141,74.21984899,28.6
4.802,0.047042522,-4.378338326,74.0260375,28.7
4.815,0.043193589,-3.018575601,73.81984899,29
4.828,0.038489336,-1.691769423,73.66173837,29.1
4.84,0.033357425,-0.430876339,73.47935044,29.4
4.853,0.028653173,0.828796131,73.42123983,29.4
4.866,0.02394892,2.056732668,73.21505132,29.7
4.878,0.019672327,3.250492044,73.09264157,29.8
4.891,0.014112757,4.444251421,72.94595452,30.1
4.904,0.008553186,5.60505425,72.88304623,30.2
4.916,0.001282978,6.767077692,72.70776092,30.6
4.929,-0.006842549,7.860746814,72.54485263,30.8
4.942,-0.014540416,8.822589747,72.35766704,31.2
4.955,-0.023093602,9.652606491,72.23525729,31.3
4.967,-0.031219128,10.31539927,72.08857024,31.6
4.98,-0.037634018,10.81340932,71.96616049,31.7
4.993,-0.043621248,11.14541602,71.85997199,31.9
5.005,-0.047897841,11.27724221,71.96616049,31.7
5.018,-0.050891456,11.21132911,71.93045962,31.7
5.031,-0.051319115,11.04532576,72.06476966,31.6
5.044,-0.052174434,10.68036252,72.19955642,31.3
5.056,-0.052174434,10.18357308,72.43386646,31.1
5.069,-0.052174434,9.585472784,72.50915176,30.8
5.082,-0.052174434,8.856766907,72.66587154,30.7
5.094,-0.051319115,8.05970671,72.61164448,30.4
5.107,-0.050891456,7.230910578,72.61505132,30.3
5.12,-0.049180819,6.367937287,72.5260375,30.2
5.132,-0.047897841,5.473228061,72.56034753,30.2
5.145,-0.045331885,4.577298222,72.56653604,30.1
5.158,-0.043621248,3.681368384,72.58414812,30.2
5.171,-0.041055292,2.786659158,72.59033662,30.1
5.183,-0.037634018,1.923685866,72.58414812,30.2
5.196,-0.035068062,1.061933188,72.41984899,30.4
5.209,-0.031646788,0.166003349,72.18414812,30.6
5.221,-0.027797854,-0.961842933,71.98414812,30.8
5.234,-0.021810624,-2.354562206,71.81984899,31
5.247,-0.014540416,-3.947461987,71.76173837,31
5.259,-0.00598723,-5.572097703,71.77935044,31.1
5.272,0.002993615,-7.097863777,71.85075219,31.1
5.285,0.012402119,-8.491803662,71.78645306,31.2
5.298,0.021382965,-9.685563038,71.71644215,31.2
5.31,0.02993615,-10.64740597,71.64595452,31.4
5.323,0.038489336,-11.44324556,71.5878439,31.4
5.336,0.047042522,-12.0743024,71.44115685,31.7
5.348,0.05431273,-12.60404838,71.48304623,31.6
5.361,0.061582938,-13.06910188,71.37685772,31.8
5.374,0.067997827,-13.46702168,71.3187471,31.8
5.387,0.074412717,-13.76485121,71.3125586,31.9
5.399,0.079972288,-13.99798827,71.2187471,31.9
5.412,0.084248881,-14.09685791,71.17685772,32
5.425,0.087670155,-14.06390136,71.18304623,31.9
5.437,0.089808451,-13.96381111,71.24115685,31.9
5.45,0.091091429,-13.69893812,71.21164448,31.8
5.463,0.091091429,-13.33397487,71.28165539,31.8
5.475,0.091519089,-12.80300828,71.34595452,31.7
5.488,0.091091429,-12.1402155,71.38645306,31.6
5.501,0.090236111,-11.37733246,71.31505132,31.6
5.514,0.088525474,-10.51435917,71.2260375,31.5
5.526,0.086387177,-9.519559689,71.18414812,31.6
5.539,0.082965903,-8.391713407,70.96653604,31.7
5.552,0.079972288,-7.164997484,70.76034753,32
5.564,0.076551013,-5.838191306,70.59033662,32.1
5.577,0.071846761,-4.444251421,70.28414812,32.5
5.59,0.067570168,-3.018575601,70.0260375,32.7
5.602,0.061582938,-1.591679168,69.81984899,33
5.615,0.055595708,-0.231916443,69.66173837,33.1
5.628,0.049608478,1.061933188,69.57935044,33.3
5.641,0.044476566,2.288649111,69.42123983,33.4
5.653,0.038489336,3.44945194,69.25075219,33.7
5.666,0.032074447,4.577298222,69.11025365,33.9
5.679,0.024804239,5.738101051,69.00545598,34.1
5.691,0.016251053,6.931860428,68.83635918,34.4
5.704,0.006414889,8.09388387,68.70915176,34.6
5.717,-0.004276593,9.221730152,68.43386646,35.1
5.73,-0.015823394,10.21652963,68.13525729,35.4
5.742,-0.028225513,11.14541602,67.92427111,35.8
